ترم ارائه درس,دانشكده درس,دانشكده درس,گروه آموزشي درس,گروه آموزشي درس,شماره و گروه درس,نام درس,كل,ع,ظر فيت,ثبت نام شده,تعداد ليست انتظار,جنس,نام استاد,زمان و مكان ارائه,زمان و مكان امتحان,محدوديت اخذ,مخصوص ورودي,دروس اجبار/متضاد,نحوه ارائه درس,دوره درس,امكان حذف اضطراري,امكان اخذ توسط مهمان,توضيحات
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211046_01,آزمايشگاه تكنيك پالس,1,1,12,9,0,مختلط,جليليان خالقي حميدرضا,درس(ع): يك شنبه   15:00-17:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه مدار منطقي و تكنيك پالس,تاريخ: 1402/03/20  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211046_02,آزمايشگاه تكنيك پالس,1,1,12,10,0,مختلط,جليليان خالقي حميدرضا,درس(ع): سه شنبه   15:00-17:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه مدار منطقي و تكنيك پالس,تاريخ: 1402/03/20  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211047_01,اجزاء كامپيوتر,3,0,46,43,0,مختلط,شاه حسيني هادي شهريار,درس(ت): يك شنبه   10:30-12:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 211، درس(ت): سه شنبه   10:30-12:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 211,تاريخ: 1402/03/31  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211048_01,آزمايشگاه اجزاء كامپيوتر,1,1,13,13,0,مختلط,مهدويان شاد محمدمعيننامي عليرضا,درس(ع): يك شنبه   11:00-13:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه اجزاء و ميكروپروسسور,تاريخ: 1402/03/20  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211048_02,آزمايشگاه اجزاء كامپيوتر,1,1,13,13,0,مختلط,مهدويان شاد محمدمعيننامي عليرضا,درس(ع): سه شنبه   11:00-13:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه اجزاء و ميكروپروسسور,تاريخ: 1402/03/20  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211050_01,ميكروپروسسورها,3,0,40,31,0,مختلط,موسوي ميركلائي سيد محمدرضا,درس(ت): شنبه      16:30-18:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 212، درس(ت): دوشنبه    16:30-18:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 212,تاريخ: 1402/03/30  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211051_01,آزمايشگاه ميكروپروسسور,1,1,12,12,0,مختلط,مهدويان شاد محمدمعيننامي عليرضا,درس(ع): چهارشنبه  11:00-13:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه اجزاء و ميكروپروسسور,تاريخ: 1402/03/21  ساعت: 10:30-12:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211051_02,آزمايشگاه ميكروپروسسور,1,1,12,12,0,مختلط,مهدويان شاد محمدمعيننامي عليرضا,درس(ع): چهارشنبه  13:00-15:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه اجزاء و ميكروپروسسور,تاريخ: 1402/03/21  ساعت: 10:30-12:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211051_03,آزمايشگاه ميكروپروسسور,1,1,12,7,0,مختلط,مهدويان شاد محمدمعيننامي عليرضا,درس(ع): چهارشنبه  15:00-17:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه اجزاء و ميكروپروسسور,تاريخ: 1402/03/21  ساعت: 10:30-12:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211054_01,آزمايشگاه كنترل صنعتي,1,1,13,13,0,مختلط,مدني اصفهاني مهيارروشن روان سجاد,درس(ع): چهارشنبه  13:00-15:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه كنترل صنعتي,تاريخ: 1402/03/21  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211060_01,ماشين هاي الكتريكي3,3,0,40,14,0,مختلط,جليليان عليرضا,درس(ت): شنبه      09:00-10:30 مکان: دانشكده برق (شهيد چمران) كلاس شماره 203، درس(ت): دوشنبه    09:00-10:30 مکان: دانشكده برق (شهيد چمران) كلاس شماره 203,تاريخ: 1402/03/31  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211064_04,كارگاه عمومي,1,1,24,24,0,مختلط,خالقي غلامحسينشريفي صديقهمحمدي عبدالحسينمهرجو حسين,درس(ع): دوشنبه    07:30-10:00 مکان: دانشكده صنايع كارگاه ماشين افزار,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي، با ظرفيت 15، ثبت نام شده 15، مجاز براي مقطع كارشناسي، دانشکده مهندسي راه  آهن، گروه آموزشي واحد آموزش كارشناسي، با ظرفيت 4، ثبت نام شده 4، مجاز براي مقطع كارشناسي، دانشکده مهندسي شيمي، نفت و گاز، گروه آموزشي واحد آموزش كارشناسي، با ظرفيت 5، ثبت نام شده 5,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211064_05,كارگاه عمومي,1,1,24,12,0,مختلط,خالقي غلامحسينشريفي صديقهمحمدي عبدالحسينمهرجو حسين,درس(ع): دوشنبه    10:00-13:00 مکان: دانشكده صنايع كارگاه ماشين افزار,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي، ترم ورود از 3961 تا 3993، با ظرفيت 10، ثبت نام شده 0، مجاز براي مقطع كارشناسي، دانشکده مهندسي راه  آهن، گروه آموزشي واحد آموزش كارشناسي، ترم ورود از 3961 تا 3991، با ظرفيت 10، ثبت نام شده 0، مجاز براي مقطع كارشناسي، دانشکده مهندسي شيمي، نفت و گاز، با ظرفيت 4، ثبت نام شده 0,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211065_01,مدارهاي الكتريكي 1,3,0,71,73,0,مختلط,عبدالعالي علي,درس(ت): دوشنبه    16:30-18:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 211، درس(ت): چهارشنبه  16:30-18:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 211,تاريخ: 1402/03/28  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211066_01,مدارهاي الكتريكي 2,3,0,44,46,0,مختلط,غفاري ابوذر,درس(ت): يك شنبه   07:30-09:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 206، درس(ت): سه شنبه   07:30-09:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 206,تاريخ: 1402/03/28  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211066_02,مدارهاي الكتريكي 2,3,0,46,48,0,مختلط,غفاري ابوذر,درس(ت): شنبه      07:30-09:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 206، درس(ت): دوشنبه    07:30-09:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 206,تاريخ: 1402/03/28  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211066_03,مدارهاي الكتريكي 2,3,0,42,36,0,مختلط,شهرتاش سيدمحمد,درس(ت): يك شنبه   13:30-15:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 211، درس(ت): سه شنبه   13:30-15:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 211,تاريخ: 1402/03/28  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211068_01,آزمايشگاه مدارهاي الكتريكي و اندازه گيري,1,1,13,13,0,مختلط,جليليان خالقي حميدرضا,درس(ع): شنبه      07:00-09:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه مدار و اندازه گيري,تاريخ: 1402/03/17  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211068_02,آزمايشگاه مدارهاي الكتريكي و اندازه گيري,1,1,12,12,0,مختلط,جليليان خالقي حميدرضا,درس(ع): دوشنبه    07:00-09:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه مدار و اندازه گيري,تاريخ: 1402/03/17  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211068_03,آزمايشگاه مدارهاي الكتريكي و اندازه گيري,1,1,12,13,0,مختلط,جليليان خالقي حميدرضا,درس(ع): چهارشنبه  07:00-09:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه مدار و اندازه گيري,تاريخ: 1402/03/17  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211068_04,آزمايشگاه مدارهاي الكتريكي و اندازه گيري,1,1,12,11,0,مختلط,جليليان خالقي حميدرضا,درس(ع): يك شنبه   09:00-11:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه مدار و اندازه گيري,تاريخ: 1402/03/17  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211068_06,آزمايشگاه مدارهاي الكتريكي و اندازه گيري,1,1,12,12,0,مختلط,جليليان خالقي حميدرضا,درس(ع): چهارشنبه  09:00-11:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه مدار و اندازه گيري,تاريخ: 1402/03/17  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211068_07,آزمايشگاه مدارهاي الكتريكي و اندازه گيري,1,1,12,12,0,مختلط,جليليان خالقي حميدرضا,درس(ع): سه شنبه   13:00-15:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه مدار و اندازه گيري,تاريخ: 1402/03/17  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211068_08,آزمايشگاه مدارهاي الكتريكي و اندازه گيري,1,1,12,12,0,مختلط,جليليان خالقي حميدرضا,درس(ع): يك شنبه   07:00-09:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه مدار و اندازه گيري,تاريخ: 1402/03/17  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211068_09,آزمايشگاه مدارهاي الكتريكي و اندازه گيري,1,1,12,12,0,مختلط,جليليان خالقي حميدرضا,درس(ع): سه شنبه   07:00-09:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه مدار و اندازه گيري,تاريخ: 1402/03/17  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211070_01,ماشين هاي الكتريكي 1,3,0,54,54,0,مختلط,كلانتر محسن,درس(ت): دوشنبه    10:30-12:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 211، درس(ت): چهارشنبه  10:30-12:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 211,تاريخ: 1402/03/30  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211070_02,ماشين هاي الكتريكي 1,3,0,51,52,0,مختلط,توتونچيان فريد,درس(ت): دوشنبه    16:30-18:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 214، درس(ت): چهارشنبه  16:30-18:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 214,تاريخ: 1402/03/30  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211075_01,ماشين هاي الكتريكي 2,3,0,30,28,0,مختلط,حيدري حسين,درس(ت): شنبه      09:00-10:30 مکان: دانشكده برق (شهيد چمران) كلاس شماره 201، درس(ت): دوشنبه    09:00-10:30 مکان: دانشكده برق (شهيد چمران) كلاس شماره 201,تاريخ: 1402/03/31  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211075_02,ماشين هاي الكتريكي 2,3,0,31,32,0,مختلط,سروي محمد,درس(ت): شنبه      09:00-10:30 مکان: دانشكده برق (شهيد چمران) كلاس شماره 202، درس(ت): دوشنبه    09:00-10:30 مکان: دانشكده برق (شهيد چمران) كلاس شماره 202,تاريخ: 1402/03/31  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211076_01,الكترونيك صنعتي,3,0,40,35,0,مختلط,عرب خابوري داود,درس(ت): شنبه      10:30-12:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 206، درس(ت): دوشنبه    10:30-12:00 مکان: دانشكده برق (شهيد چمران) كلاس شماره 206,تاريخ: 1402/03/27  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211077_01,آزمايشگاه الكترونيك صنعتي,1,1,6,6,0,مختلط,صياد حميد سرتيپي محمد,درس(ع): چهارشنبه  12:30-14:30 مکان: دانشكده برق (شهيد چمران) آزمايشگاه الكترونيك صنعتي,تاريخ: 1402/03/21  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,12,مهندسي برق,11,واحد آموزش كارشناسي,1211077_02,آزمايشگاه الكترونيك صنعتي,1,1,6,3,0,مختلط,صياد حميد اساتيد گروه آموزشي,درس(ع): يك شنبه   10:00-12:00 مکان: دانشكده برق (شهيد چمران) آزمايشگاه الكترونيك صنعتي,تاريخ: 1402/03/21  ساعت: 13:30-15:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي برق، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,
